task_id,estimated_dataset_count,estimated_min_tool_calls,estimated_nice_tool_calls,tool_call_budget_bucket,quality_bucket,derivability_bucket,difficulty_bucket,overall_recommendation,issue_labels,heuristic_flags,rationale,suggested_fix
tasks_core/k-4-d-4/task_6.json,10,20,30,within_budget_comfortably,medium,strained,core,keep_noncore,weak_final_hop,has_explicit_answer_placeholders,"The task is affordable and its main narrowing path is coherent, but the final lookup is not fully faithful to the question text. The chain identifies the institute through name association rather than the stated founded-and-first-directed condition, and the hidden full intersection makes the intermediate audit a bit brittle, so this looks usable but not clean enough for a core slice.","Make the final hop explicitly verify the institute was founded and first directed by the selected scientist, and surface the full intersected school set or its exact survivors before the District 26 filter."
tasks_core/k-4-d-4/task_7.json,8,16,24,within_budget_comfortably,medium,strained,core,keep_noncore,question_ambiguity|weak_final_hop,has_explicit_answer_placeholders,"The Route 66 to city-health to Chicago overtime chain is internally coherent and comfortably within budget, but the final step is underdefined. A department does not naturally have one starting salary, and the artifact resolves that by jumping from the Police department to police officer salary from a department page. That makes the task usable but not clean enough for a core slice without revision.",Replace the last hop with a clearly defined role or a salary field directly keyed to the selected department.
tasks_core/k-4-d-4/task_8.json,8,16,24,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The task is internally coherent, stays within a comfortable tool budget, and the main narrowing steps are naturally implied by the question. The final binge-drinking comparison is cheap and well motivated once the district city and Route 66 are identified. The only notable rough edge is the mild alias jump from `TRANSPORTATION` to Missouri Department of Transportation, but it does not materially break derivability or reliability.",Make the `TRANSPORTATION` to Missouri Department of Transportation alias explicit in hop 1.
tasks_core/k-4-d-4/task_9.json,8,16,24,within_budget_comfortably,medium,strained,core,revise_or_drop,internal_inconsistency,has_explicit_answer_placeholders,"The first three hops form a coherent and affordable chain, and the target city is clearly identified before the overtime lookup. The problem is the decisive last step: the question asks for second-highest total overtime costs from 2014 to 2017, but the reasoning switches to cross-year average overtime and describes full mappings that are not actually shown. That makes the derivation brittle and internally inconsistent even if the likely answer remains stable.","Rewrite hop 4 to aggregate full 2014-2017 department totals by sum, then rank departments on that summed total."
tasks_core/k-4-d-5/task_1.json,9,18,27,within_budget_comfortably,low,broken,unclear,revise_or_drop,internal_inconsistency|unsupported_step,has_explicit_answer_placeholders,"The task is affordable on budget, but it is not reliable enough for core use. A central intermediate result is effectively injected because the visible node outputs do not support the stated two-county intersection, and the last step changes the target entity from Paddock Arcade to city incorporation. Those two breaks make the reasoning chain non-faithful to the question.",Show complete qualifying county outputs for the intersection and replace the last lookup with a sourced Paddock Arcade build-year node.
tasks_core/k-4-d-5/task_2.json,8,16,24,within_budget_comfortably,low,broken,unclear,revise_or_drop,unsupported_step,has_explicit_answer_placeholders,"The task would be a reasonable multi-hop budget fit if the narrowing were supported, but the artifact does not actually show how Leroy Comrie and Domenic Recchia emerge from the five campaign nodes. Because that candidate set is injected at the central hop, the downstream borough comparison and birth-year lookup are not cleanly derivable from the provided evidence.",Add an explicit supported intersection node or expose the full cross-cycle candidate results before the borough step.
tasks_core/k-4-d-5/task_3.json,10,20,30,within_budget_comfortably,low,broken,unclear,revise_or_drop,unsupported_step|answer_path_leakage,has_explicit_answer_placeholders,"The intended chain is reasonable, but the central drug-selection hop is not supported by the visible artifact: the yearly outputs are limited and the chosen drug is injected in the next node's source. That makes the derivation broken and the task unreliable as written, even though its nominal budget is still acceptable.","Expose the full cross-year candidate set or an explicit averaged comparison before the medical-use hop, and remove the preselected drug source until that survivor is derived."
tasks_core/k-4-d-5/task_4.json,11,22,33,within_budget_tight,high,clean,too_hard,keep_noncore,,has_explicit_answer_placeholders,"This task is coherent and derivable from the question as written: it naturally asks for a multi-year top-five county set, a 2022 intersection over two social-service filters, and then a namesake birth-year comparison on the surviving county-seat pair. The main drawback is cost-quality tradeoff rather than correctness. With 11 datasets, the task is already in the tight budget band, and much of that spend comes from repeated annual meal-program lookups plus several wiki hops even though the comparison ultimately reduces to one surviving county.",Collapse the 2018-2023 summer-meal portion into a single pre-aggregated multi-year step or otherwise reduce the repeated annual-source burden.
tasks_core/k-4-d-5/task_5.json,10,20,30,within_budget_comfortably,low,broken,unclear,revise_or_drop,internal_inconsistency,has_explicit_answer_placeholders,"This task is affordable on budget, but its central narrowing step is not faithful to the question. 'Consistently ranked in the top five between 2018 and 2022' implies a year-by-year consistency filter, while the reasoning instead computes an average-style top five across the five annual datasets. Because that first hop defines the candidate pool for the rest of the chain, the artifact is internally inconsistent and the derivation is broken even if the final answer may coincidentally survive.","Rewrite hop 1 to use the intersection of annual top-five counties, or change the question to explicitly ask for counties with the highest average 2018-2022 site counts."
tasks_core/k-4-d-5/task_6.json,10,20,30,within_budget_comfortably,medium,strained,core,keep_noncore,question_ambiguity,has_explicit_answer_placeholders,"This task is usable and reasonably budget-feasible, but it is not clean enough for a core benchmark slice because the first hop relies on an unstated aggregation choice across five yearly childcare datasets. A solver could plausibly interpret 'top 5 from 2018-2022' as total, average, or year-by-year membership, while the artifact silently commits to one path. The downstream APS and namesake steps are coherent, so the task looks salvageable rather than broken.","Specify the aggregation and time window explicitly in the question, e.g. rank counties by average or total CACFP site counts across the 2018-2019 through 2022-2023 program years."
tasks_core/k-5-d-1/task_1.json,5,10,15,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact is internally consistent and the main path is derivable from the question: identify Austin, find the top search sector in 2023, find the busiest dispatch district within that sector, find the top use-of-force sector within that district, then read 2024 complaints for that sector. With 5 datasets, the rough budget is 10-15 tool calls, so cost is well within core range. The only mild roughness is the implicit Austin-to-APD bridge in the opening setup, but it does not create a broken or injected reasoning path.",Optionally name Austin or the Austin Police Department explicitly in the opening sentence to remove the small APD inference step.
tasks_core/k-5-d-1/task_10.json,4,8,12,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The task is internally coherent, affordable, and mostly faithful to the final question: identify the relevant LAPD division, connect it to the crime table, find the most common 2020 crime there, and aggregate that crime citywide. The only notable roughness is an avoidable historical lookup to translate the crime code before the final count, which adds mild brittleness but does not materially break derivability or benchmark usability.","Map the crime code to its description within the 2020 crime table, or count the citywide total by crime code directly."
tasks_core/k-5-d-1/task_2.json,5,10,15,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact is internally coherent and the decomposition is faithfully implied by the final question: identify the relevant city context, find the top 2023 dispatch sector, narrow to the top 2023 use-of-force district within that sector, find the top 2023 search sector within that district, then retrieve 2024 complaints for that sector. The task stays comfortably within budget at five datasets, and the final hop remains tightly attached to the user-facing objective. Minor placeholder-heavy phrasing in node text is present, but it is cosmetic rather than benchmark-breaking.",Optional: rewrite the node subquestions to remove placeholder-heavy phrasing; otherwise keep as-is.
tasks_core/k-5-d-1/task_3.json,3,6,9,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task artifact is internally coherent and the final question supports the main narrowing steps without leaking downstream entities or injecting a hidden candidate set. The cross-dataset transitions are reasonable and affordable, and the final count lookup remains attached to the stated question. The only mild roughness is that the district/division reuse could be stated more explicitly and the phrase about officers applying force is slightly unnatural, but neither issue breaks derivability or benchmark usefulness.","Clarify that the selected district code is reused as the corresponding division code, and rewrite the force clause more naturally."
tasks_core/k-5-d-1/task_4.json,3,6,9,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is comfortably within budget and the four-hop chain is mostly faithful to the question: find the top Bethesda dispatch district, identify the top arrest bureau within that code, find the top use-of-force district within that bureau, then count Bethesda dispatch incidents in that final district. The target answer is explicit, and the task does not appear to leak downstream entities or inject an unsupported candidate set. The only mild brittleness is the unstated district-to-division schema bridge in hop 2, but from the artifact alone that looks like a clarifiable naming mismatch rather than a broken task.",Clarify in hop 2 or the question that the arrest dataset's Assigned Division field uses the same district code as hop 1.
tasks_core/k-5-d-1/task_5.json,5,10,15,within_budget_comfortably,low,broken,unclear,revise_or_drop,internal_inconsistency,has_explicit_answer_placeholders,"The artifact is affordable and mostly coherent through the 2019 offense-selection step, but the last hop no longer matches the question's scoped setup. After asking for the 2019 crime 'for that ward,' the task's final node counts 2020 incidents for the offense across all wards instead of preserving the ward filter, creating a direct question-to-reasoning mismatch. That inconsistency makes the derivation unreliable enough that the task should not be kept as-is.",Align the last hop and question by either keeping the ward filter in 2020 or explicitly stating that the final 2020 count is citywide.
tasks_core/k-5-d-1/task_6.json,5,10,15,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact is internally coherent and the decomposition follows naturally from the final question: identify NoMa's ward, find the top offense there in 2018, find the ward with the most of that offense in 2019, find that ward's top offense in 2020, then count that offense citywide in 2021. Nothing essential appears injected, and the final hop stays attached to the stated target. With five datasets, the task is comfortably within the 30-call budget and is suitable for the core slice, with only a minor residual ambiguity around tie handling for repeated max-style comparisons.",Add an explicit tie-break rule for 'most frequent' and 'highest number' comparisons.
tasks_core/k-5-d-1/task_7.json,4,8,12,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact is internally coherent and the hop sequence follows the question cleanly: borough -> top complaint precinct -> inside/outside shooting setting -> boroughwide complaint re-filter -> final precinct count. Nothing important is injected early, and the four-dataset budget is comfortably within core range. The only mild weakness is that the last hop changes both year and dataset, making the ending feel a bit appended rather than maximally cohesive.",Optional: replace the final use-of-force lookup with a more directly crime-linked endpoint if tighter thematic cohesion is desired.
tasks_core/k-5-d-1/task_8.json,4,8,12,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is internally coherent, the intermediate filters are all directly motivated by the final question, and the artifact stays well within budget at four datasets. The borough identification, complaint ranking, inside/outside determination, second complaint ranking, and final use-of-force count form a faithful and interpretable chain, so it fits the core slice despite slightly dense wording.",Optionally replace 'that same setting' with 'that same inside/outside setting' for slightly clearer carryover.
tasks_core/k-5-d-1/task_9.json,4,8,12,within_budget_comfortably,medium,strained,core,keep_noncore,weak_final_hop,has_explicit_answer_placeholders,"The task is usable and affordable: the main path from Van Nuys Airport to neighborhood, police area, most common 2020 crime, and Los Angeles-wide total is understandable from the question. But the artifact takes a mildly strained route by decoding the crime code through a separate 2010-2019 dataset and then counting by description, even though the final total could be derived more directly from the 2020 code, so this is better kept as non-core unless simplified.","Count the Los Angeles 2020 total directly from node 3's crime code, or map the code within the 2020 dataset and remove the 2010-2019 bridge."
tasks_core/k-5-d-2/task_1.json,7,14,21,within_budget_comfortably,low,broken,unclear,revise_or_drop,internal_inconsistency|unsupported_step,has_explicit_answer_placeholders,"This task is affordable, and the initial APS intersection is a reasonable benchmark pattern, but the artifact breaks down in the decisive and downstream hops. The Eastland-vs-Montague comparison is built from two different CPI datasets for what is framed as the same metric, which creates an internal consistency problem at the key narrowing step. After that, the reasoning introduces the Lincoln County Regulators without a faithful derivation from the question’s wording or the chosen county, so the final wiki chain feels imposed rather than motivated. That combination makes the task unreliable for a core benchmark as written.","Use one consistent CPI source for both finalist counties and replace the Regulators tail with an explicitly derived county-linked entity, or name the required historical group upfront."
tasks_core/k-5-d-2/task_10.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is internally coherent and the decomposition follows naturally from the final question: narrow the county set with two historical filters, intersect the two drug-poisoning rankings, then trace a short geographic chain to the bay. The candidate reduction is derived rather than injected, the final hops are attached rather than decorative, and the seven listed datasets keep the task comfortably within budget. The only notable roughness is minor placeholder noise in the intermediate node phrasing.",Optional: replace `<hop n answer>` placeholders in node subquestions with natural references.
tasks_core/k-5-d-2/task_11.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This artifact is internally coherent and the decomposition follows naturally from the final question: compare the two wards across 2019-2020, identify the relevant councilmember, trace the graduate university, then compare the founder and building namesake by birth year. The seven-dataset footprint is comfortably affordable for a core slice, and the final hop remains attached to the question rather than feeling decorative. The only mild roughness is temporal sensitivity around the present-tense councilmember lookup and the fact that the National Historic Landmark descriptor is not doing much operational work in the chain, but neither issue materially harms derivability or benchmark suitability.",Anchor the councilmember step to the dataset snapshot and make the flagship-building/National Historic Landmark link explicit in one node.
tasks_core/k-5-d-2/task_12.json,7,14,21,within_budget_comfortably,medium,clean,core,keep_noncore,answer_path_leakage,has_explicit_answer_placeholders,"The artifact is internally coherent and the remaining hops follow naturally from the question, so it is usable and affordable. It falls short of core-benchmark quality because the opening sentence supplies the key counties directly, which removes the hardest upstream retrieval and makes the task feel partially scaffolded rather than fully earned.",Rewrite the prompt so the top-two county selection is derived from data rather than supplied in the question.
tasks_core/k-5-d-2/task_13.json,6,12,18,within_budget_comfortably,medium,strained,core,keep_noncore,unsupported_step|weak_final_hop,has_explicit_answer_placeholders,"This task is comfortably within budget and its opening comparison is broadly motivated by the question, so the artifact is usable. However, the downstream derivation is not fully clean: the chain silently commits to Carnegie Steel as the relevant company in the U.S. Steel formation step, and the final target asks for where Andrew Carnegie was ""based"" even though the cited evidence only supports a biographical move to Pittsburgh. Those issues make the task brittle for a core benchmark even though the overall structure is still salvageable.","Make the precursor-company hop uniquely specified in the question or nodes, and replace the final 'based in' hop with a clearly supported location relation."
tasks_core/k-5-d-2/task_14.json,5,10,15,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact is internally consistent and the decomposition follows the wording of the question without obvious injected candidates or leakage. Using `datasets_used`, the task touches five datasets, so the implied 10-15 tool-call range is comfortably inside budget. The only notable roughness is that the Andrew Carnegie city hop uses somewhat imprecise 'based' wording, but it does not materially damage the derivation or make the task brittle.","Optionally tighten the city hop by asking for Carnegie's associated city, or Carnegie Steel's home city, more explicitly."
tasks_core/k-5-d-2/task_15.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is internally coherent, affordable, and derivable from the final question without major leakage or unsupported narrowing. The hop sequence from budget intersection to paid-department comparison to airport traffic is natural, and the final target is explicit. The only mild roughness is that the intermediate department is represented as the acronym CFD before being treated as Chicago Fire Department, but that is a minor shorthand issue rather than a structural flaw.",Optionally expand CFD to Chicago Fire Department in the intermediate evidence to remove the only implicit bridge.
tasks_core/k-5-d-2/task_16.json,6,12,18,within_budget_comfortably,medium,clean,core,keep_noncore,format_noise|awkward_wording,has_explicit_answer_placeholders,"This task is comfortably within budget and the main reasoning path is still cleanly derivable from the question: compare Chicago vs. Pittsburgh on paid-force timing, take the later city, follow its airport traffic leader, then map to a ZIP target. The problem is artifact polish rather than core logic. The unexplained 'budget criteria' lead-in and noisy placeholder scaffolding make the task feel generated rather than cleanly authored, so it looks usable but not strong enough for the core slice as written.","Remove the unexplained budget-criteria lead-in and normalize the placeholder references, especially node 4's hop tag."
tasks_core/k-5-d-2/task_17.json,6,12,18,within_budget_comfortably,medium,strained,core,keep_noncore,unsupported_step,has_explicit_answer_placeholders,"This task is budget-feasible and mostly coherent: the successive threshold intersections narrow cleanly to one county, and the final county-seat to bay chain is a legitimate continuation of the prompt rather than a decorative lookup. The main problem is that a central health-statistic step is not fully derivable from the artifact alone, because node 5 switches to PSI 27 without explaining that it represents perioperative hemorrhage/hematoma. That hidden mapping, plus the awkward WIC wording, makes the task usable but not strong enough for a clean core benchmark slot as written.",Explicitly state that perioperative hemorrhage/hematoma corresponds to PSI 27 and tighten the WIC wording.
tasks_core/k-5-d-2/task_2.json,6,12,18,within_budget_comfortably,low,broken,unclear,revise_or_drop,internal_inconsistency,has_explicit_answer_placeholders,"On budget alone this task is fine, but the artifact is not self-consistent. The key intersection step claims 02M475, yet the displayed answers for nodes 1 and 2 omit that DBN, so the central narrowing cannot be reproduced from the task as written without assuming hidden results beyond the surfaced node outputs. That makes the decomposition broken rather than merely rough, and the task should not be kept in a core benchmark slice as-is.","Expose the full node-1/node-2 candidate sets or remove the truncation so hop 1 visibly yields 02M475, then keep downstream hops parameterized from that derived result."
tasks_core/k-5-d-2/task_3.json,8,16,24,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is internally coherent, affordable on the dataset budget, and the decomposition follows naturally from the question text. The intersection of the two county filters, the highest-versus-lowest comparison, the city-level two-year average, and the employer lookup all connect cleanly, with no clear contradiction, unsupported narrowing, or premature leakage. It is substantial enough for a core slice without looking brittle or over-serialized.",No change needed.
tasks_core/k-5-d-2/task_4.json,4,8,12,within_budget_comfortably,medium,clean,core,keep_noncore,answer_path_leakage,has_explicit_answer_placeholders,"The underlying question is coherent and the intended decomposition is easy to derive from the prompt: narrow counties by a two-year Medicaid range, compare their two-year gas totals, then follow a namesake-county chain to a historical place-name. The budget is comfortable at four datasets. The main benchmark-quality weakness is answer-path leakage in the later wiki steps, where downstream entities are exposed through source selection before the subquestions derive them. That makes the artifact usable, but weaker as a clean core benchmark task.",Replace answer-named wiki sources with neutral county-level lookup steps and make hop 1 explicitly exhaustive.
tasks_core/k-5-d-2/task_5.json,8,16,24,within_budget_comfortably,medium,strained,core,keep_noncore,question_ambiguity,has_explicit_answer_placeholders,"The artifact is internally coherent and comfortably within budget, with a clear intersection and comparison structure that makes the task substantively core-level rather than trivial. The main weakness is derivability: the question text does not state that the two health thresholds should use crude/unadjusted prevalence, and the county-seat step is implied rather than explicitly derived. That makes the task usable, but not clean enough for the core slice without a wording and decomposition cleanup.",Specify the crude/unadjusted metrics in the question and add an explicit county-seat lookup before the founding-governor hop.
tasks_core/k-5-d-2/task_6.json,6,12,18,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is coherent and benchmark-suitable: the question cleanly motivates averaging across years in two datasets, intersecting the qualifying counties, identifying the one named after a president, and then following a short, attached entity chain to the requested year. The budget is comfortably within range at six datasets. The main artifact-level weakness is that the node answer previews are limited, so some narrowing is supported more by the reasoning chain than by fully displayed intermediate outputs, but that does not rise to a broken or clearly unsupported step.",Expose fuller intermediate county results or a compact summary of the qualifying averages in the node outputs.
tasks_core/k-5-d-2/task_7.json,6,12,18,within_budget_comfortably,low,broken,unclear,revise_or_drop,unsupported_step,has_explicit_answer_placeholders,"The task is affordable and the first four hops are a faithful, compact derivation from the question. The benchmark problem is the final hate-crime aggregation: Node 5 injects a category filter that the question never specifies, so a solver following the question alone has no clear basis to reproduce the intended total. Because that unsupported narrowing sits on the core metric used in the final subtraction, the artifact is not reliably derivable as written.",Explicitly state the hate-crime scope in the question or revise Node 5 to use the full 2020 hate-crime incident total for the county.
tasks_core/k-5-d-2/task_8.json,8,16,24,within_budget_comfortably,medium,clean,core,keep_noncore,weak_final_hop,has_explicit_answer_placeholders,"This task is coherent, affordable, and largely faithful to the final question: the reimbursement comparison, enrollment tie-break, county-seat lookup, and mosquito-species comparison all follow directly from the wording. The main weakness is the last hop, which appends a loosely attached Wikipedia year lookup after the substantive reasoning is already finished. That makes the task usable, but weaker as a core benchmark item than a version whose endpoint stays more tightly connected to the prior data reasoning.",Replace the final Wikipedia description-year lookup with a more intrinsic follow-up tied to the winning county seat or mosquito dataset.
tasks_core/k-5-d-2/task_9.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact is internally coherent and each major hop is directly motivated by the final question: intersect the two hospital filters, rank the relevant county, convert that county to its seat, intersect the two health-outcome sets, then read the classification measurement from the shared measure’s article. Nothing central looks injected or contradictory, and the final lookup remains attached to the stated target. With 7 datasets, the rough budget is 14 to 21 tool calls, which is comfortably inside the core budget.",Optional: tighten the county-seat bridge wording to reduce density.
tasks_core/k-5-d-3/task_1.json,8,16,24,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task artifact is internally coherent and the main reasoning path follows naturally from the final question: intersect the yearly District 2 high-school A-grade sets, identify the qualifying school by its presidential relative namesake, choose the related president who served after 1920, and then retrieve the death-city population. The dataset footprint is modest at eight sources, so the task remains affordable, and the final lookup feels attached rather than decorative. The only notable weakness is some redundant intermediate structuring, which is not severe enough to block core inclusion.",Collapse the presidential service-year check into a single disambiguation step.
tasks_core/k-5-d-3/task_10.json,9,18,27,within_budget_comfortably,high,clean,core,core_keep,format_noise,has_explicit_answer_placeholders,"The task is internally coherent: the yearly release-filter intersection naturally yields the survivor set, the intake-average comparison follows directly from the question, and the county-seat to franchise-founder chain stays meaningfully connected to that result. With 9 listed datasets, the rough budget is 18 minimum and 27 nice tool calls, so it fits comfortably for core use; the only notable roughness is mild placeholder-style formatting in the node text.",Replace `<hop ... answer>` placeholders in node subquestions with plain-language references; otherwise no substantive change is needed.
tasks_core/k-5-d-3/task_11.json,9,18,27,within_budget_comfortably,low,broken,core,revise_or_drop,internal_inconsistency|unsupported_step,has_explicit_answer_placeholders,"The budget profile is solid: `datasets_used` gives 9 datasets, so the task is comfortably affordable for a core slice on cost alone. The problem is the core derivation step in hop 2: the artifact jumps straight to three preselected agencies, while the node wording implies the full hop-1 set and never actually derives why only those three survive the “U.S. national law-enforcement bodies” filter. Because that narrowing is both inconsistent and central to the answer path, the task is not reliable enough to keep as-is even though its intended difficulty is core-worthy.","Add an explicit hop that derives the federal/national law-enforcement subset from the hop-1 intersection, then rewrite nodes 4-6 to use that derived subset consistently instead of a hardcoded trio."
tasks_core/k-5-d-3/task_12.json,7,14,21,within_budget_comfortably,medium,strained,core,keep_noncore,question_ambiguity|temporal_instability,has_explicit_answer_placeholders,"The task is affordable and mostly coherent: the comparison among the three agencies is clearly motivated by the question, and the follow-on agency and department hops are straightforward. But it is not a strong core benchmark item as written because the final target is underdefined: the cited biography gives more than one university, while the question requires a single university name with no tie-break rule. The task also depends on the current head of a cabinet department, which makes the answer unstable over time. That makes the artifact usable but brittle for core inclusion.",Pin the officeholder to a date and ask for the bachelor's alma mater explicitly.
tasks_core/k-5-d-3/task_13.json,11,22,33,within_budget_tight,low,broken,unclear,revise_or_drop,internal_inconsistency,has_explicit_answer_placeholders,"The Chicago budget portion is mostly coherent, but the decisive bridge to the person is not faithful to the question. The question asks for the first head of the department upon establishment, while node 10 instead retrieves who became Superintendent when the current version of that head position existed in 1960. That mismatch is a central contradiction between the prompt and the reasoning path, so the task is not cleanly derivable even though the earlier filtering steps are understandable. With that flaw plus a within-budget-tight, multi-year serial structure, this should not be kept as-is for a core benchmark slice.","Rewrite the final hop to match the 1960 superintendent framing explicitly, or replace it with evidence about the department's actual first head at establishment."
tasks_core/k-5-d-3/task_14.json,11,22,33,within_budget_tight,low,broken,unclear,revise_or_drop,internal_inconsistency,has_explicit_answer_placeholders,"The question form is reasonable, but the artifact is not reliable as written. The same branch appears under inconsistent strings across nodes, including `HAROLD WASHINGTON LIBRARY CENTER`, `Harold Washington Library Center`, and `Harold Washtington Library Center`, yet the reasoning chain treats the yearly intersections as if names were consistently normalized. That makes the survivor set and final branch choice depend on case/typo mismatches instead of the stated ranking criteria, which is a direct internal inconsistency on a central hop. Because the core narrowing is broken and the task is already only within a tight budget window, it should not be kept as-is.","Normalize branch names across yearly/source outputs, recompute the intersections, and keep the task only if the corrected chain yields a unique survivor."
tasks_core/k-5-d-3/task_15.json,9,18,27,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is internally coherent and the final question naturally implies the main narrowing steps: intersect the named branches against yearly top-five visitor lists and yearly top-three computer-login lists, then look up the location-linked income value. The artifact stays within a comfortable 9-dataset budget, and the final hop is meaningfully connected, though the neighborhood-to-community-area bridge is a mild indirection rather than a direct location lookup.","Replace the neighborhood bridge with a direct community-area lookup if available, and remove placeholder-style hop text from node prompts."
tasks_core/k-5-d-3/task_16.json,11,22,33,within_budget_tight,high,clean,too_hard,keep_noncore,weak_final_hop,has_explicit_answer_placeholders,"This task artifact is coherent and the main decomposition is faithfully implied by the question, so it is usable as written. The main problem is cost-quality tradeoff: 11 datasets pushes it into a tight budget, the chain relies on repeated annual aggregations, and the final biographical lookup feels more decorative than substantive. That makes it a reasonable noncore task, but not a strong core benchmark candidate.",Trim the final namesake-language hop or collapse one annual aggregation stage so the task carries more reasoning signal per tool call.
tasks_core/k-5-d-3/task_17.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This artifact is coherent and affordable: the wards are specified up front, the averaging step is explicit, the hotspot comparison naturally narrows to one ward, and the library-to-architect-to-birth-city tail remains traceable from the final question. The dataset count is modest enough for core use, and there is no clear unsupported hop or internal contradiction in the recorded decomposition.",Optionally rewrite internal `<hop ... answer>` placeholders into natural-language references for a cleaner artifact.
tasks_core/k-5-d-3/task_18.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact is internally coherent and the reasoning chain follows the question faithfully: company to ward to subtype to recurring ANCs to traffic-camera mobility type. Nothing important appears injected, the final hop is still attached to the ANC intersection, and the seven-dataset footprint yields a comfortable 14/21 min-or-nice tool-call estimate. The task is long, but the added yearly intersection still contributes real reasoning signal without making the benchmark cost unreasonable.",Tighten the wording of the repeated 2020/2021/2023 ANC step to reduce prompt density.
tasks_core/k-5-d-3/task_19.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This artifact is internally coherent and the reasoning chain stays faithful to the final question: identify the qualifying NYC high schools, intersect the three additional constraints, compare graduation rates within the surviving set, then look up the city's name. The seven-dataset budget estimates to 14 minimum and 21 nice tool calls, which is still comfortable for a core slice. The only notable weakness is minor prompt density rather than a derivation or consistency problem.","Optionally remove the trailing ""[Answer]"" formatting instruction and keep the task otherwise unchanged."
tasks_core/k-5-d-3/task_2.json,9,18,27,within_budget_comfortably,low,broken,unclear,revise_or_drop,unsupported_step|answer_path_leakage,has_explicit_answer_placeholders,"The early filtering logic is reasonable and the 9-dataset footprint is comfortably within budget, but the artifact breaks at the decisive identification hop: it relies on a prefiltered notable-list shortcut instead of a clearly comprehensive derivation from all relevant officeholders. The last population lookup also preselects Chicago in the source itself, which leaks the downstream entity and further weakens benchmark faithfulness. Because the core answer path is both unsupported and partially leaked, this should be revised before inclusion.",Derive the person from a complete agency officeholder list and switch the last hop to a generic population source that does not reveal Chicago in advance.
tasks_core/k-5-d-3/task_20.json,7,14,21,within_budget_comfortably,medium,clean,core,keep_noncore,weak_final_hop,has_explicit_answer_placeholders,"The artifact is coherent and budget-feasible: seven datasets implies roughly 14 minimum and 21 comfortable tool calls, and the main county-narrowing path is directly motivated by the question rather than injected. The task weakens as a benchmark item because the last hop pivots from school-nutrition ZIP selection to a workers' compensation employer count that reads as decorative rather than a strong continuation of the reasoning. That keeps it usable, but it is not an especially elegant core-slice task.",Replace the final employer-count hop with a more directly related county or city lookup and remove the '[Answer]' placeholder.
tasks_core/k-5-d-3/task_21.json,7,14,21,within_budget_comfortably,medium,strained,core,keep_noncore,unsupported_step|awkward_wording,has_explicit_answer_placeholders,"The task is mostly coherent and affordable, with a clear multi-hop path from the initial ZIP filter to the final artwork lookup. The main weakness is that the community-survey hop claims a 2015-2019 restriction without showing that restriction in the node logic, which makes the derivation less clean than it should be; the wording is also denser and noisier than ideal for a core benchmark artifact.","Explicitly enforce or document the 2015-2019 filter in node 4, and rewrite the question to ask for the ZIP code most often reported by 2015-2019 survey respondents in that district without the [Answer] placeholder."
tasks_core/k-5-d-3/task_22.json,7,14,21,within_budget_comfortably,medium,strained,core,keep_noncore,question_ambiguity,,"The artifact is mostly coherent and the overall chain is interpretable, with a reasonable budget and a final lookup that is directly tied to the asked answer. The main weakness is derivability: the program-participation step relies on specific year snapshots, including a mixed 2022-2023 versus 2023-2024 choice, that the question never states. That makes the core narrowing less faithful than a clean benchmark task, so this looks usable but better suited for non-core retention unless the wording is tightened.","Specify the exact program years for the school nutrition, CACFP, and summer meal site lists in the question."
