benchmark,pair_label,model_variant,runner_model,task_id,comparison_mode,ideal_mode,comparison_log,ideal_log,comparison_start_line,ideal_start_line,comparison_event_count,ideal_event_count,trajectory_similarity,divergence_type,comparison_trajectory_summary,ideal_trajectory_summary,aligned_steps,divergent_steps,similarity_reason,evidence,auditor_model,audit_status
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_12.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_12.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_12.log,0,30,9,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_13.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_13.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_13.log,0,0,33,9,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the ideal trajectory log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_13.log,mechanical,complete
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_14.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_14.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_14.log,0,27,14,6,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_15.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_15.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_15.log,0,28,6,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_16.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_16.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_16.log,0,27,6,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_2.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_2.log,0,27,7,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_3.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_3.log,0,27,9,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_4.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_4.log,0,13,8,6,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_5.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_5.log,0,27,9,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_6.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_6.log,0,0,9,12,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the ideal trajectory log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_6.log,mechanical,complete
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_7.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_7.log,0,13,7,9,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_8.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_8.log,0,27,9,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_9.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_9.log,0,0,8,8,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the ideal trajectory log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_9.log,mechanical,complete
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-2/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-2/task_1.log,0,31,14,14,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-1/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_1.log,0,27,30,6,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-1/task_2.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_2.log,0,13,11,11,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-1/task_3.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_3.log,0,27,14,9,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-1/task_4.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_4.log,0,0,6,8,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the ideal trajectory log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_4.log,mechanical,complete
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_1.log,0,13,13,12,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_2.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_2.log,0,0,20,18,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the ideal trajectory log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_2.log,mechanical,complete
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_3.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_3.log,0,13,9,9,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_4.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_4.log,0,27,22,12,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_5.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_5.log,0,13,12,12,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_6.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_6.log,0,48,13,6,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_7.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_7.log,0,31,11,11,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_8.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_8.log,0,27,12,11,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_9.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_9.log,0,27,15,10,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-4-s-4/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-4-s-4/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-4-s-4/task_1.log,0,37,13,15,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-4-s-4/task_2.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-4-s-4/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-4-s-4/task_2.log,0,27,12,15,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-5-s-5/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-5-s-5/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-5-s-5/task_1.log,0,33,15,4,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-9-s-9/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-9-s-9/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-9-s-9/task_1.log,0,13,15,11,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-9-s-9/task_2.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-9-s-9/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-9-s-9/task_2.log,0,52,19,11,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_1.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_1.log,0,33,7,4,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_10.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_10.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_10.log,0,27,11,11,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_11.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_11.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_11.log,0,27,10,9,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_12.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_12.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_12.log,0,27,7,6,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_13.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_13.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_13.log,0,27,10,8,,,,,,,,,,pending
kramabench,nii_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-1/task_2.json,search_i_results_i_plann_computei_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plann_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-1/task_2.log,0,27,12,8,,,,,,,,,,pending
