benchmark,pair_label,model_variant,runner_model,task_id,comparison_mode,ideal_mode,comparison_log,ideal_log,comparison_start_line,ideal_start_line,comparison_event_count,ideal_event_count,execution_similarity,execution_error_type,comparison_execution_summary,ideal_execution_summary,aligned_operations,divergent_operations,similarity_reason,evidence,auditor_model,audit_status
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-4-d-5/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-5/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-5/task_4.log,27,27,59,40,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-4-d-5/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-4-d-5/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-4-d-5/task_5.log,13,27,50,12,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-1/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-1/task_1.log,13,27,11,5,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-1/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-1/task_2.log,27,29,9,8,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-1/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-1/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-1/task_3.log,13,13,30,11,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-1/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-1/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-1/task_4.log,13,13,20,6,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_1.log,27,31,25,16,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_10.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_10.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_10.log,43,13,22,20,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_11.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_11.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_11.log,41,13,39,11,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_2.log,13,13,33,17,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_3.log,30,13,6,11,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_4.log,13,13,21,18,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_5.log,69,27,46,14,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_6.log,13,13,36,17,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_7.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_7.log,13,13,24,9,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_8.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_8.log,13,57,3,3,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-2/task_9.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-2/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-2/task_9.log,13,30,16,11,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_1.log,31,13,17,25,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_10.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_10.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_10.log,13,13,34,39,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_11.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_11.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_11.log,13,31,10,17,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_12.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_12.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_12.log,13,13,39,3,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_13.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_13.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_13.log,13,13,23,22,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_14.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_14.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_14.log,13,13,12,29,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_15.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_15.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_15.log,27,31,37,18,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_2.log,13,13,21,13,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_3.log,13,13,37,7,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_4.log,13,13,28,3,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_5.log,13,13,33,26,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_6.log,13,27,27,33,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_7.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_7.log,13,13,51,19,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_8.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_8.log,13,13,52,4,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-3/task_9.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-3/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-3/task_9.log,36,13,57,38,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-4/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-4/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-4/task_1.log,13,13,25,24,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-4/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-4/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-4/task_2.log,13,13,33,13,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-4/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-4/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-4/task_3.log,13,503,19,9,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-4/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-4/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-4/task_4.log,13,31,57,18,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-4/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-4/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-4/task_5.log,13,13,3,3,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-4/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-4/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-4/task_6.log,13,31,56,16,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-4/task_7.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-4/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-4/task_7.log,13,27,41,5,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-4/task_8.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-4/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-4/task_8.log,13,13,33,20,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-5-d-4/task_9.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-5-d-4/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-5-d-4/task_9.log,13,13,31,14,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-6-d-2/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-2/task_1.log,13,13,30,31,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-6-d-2/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-2/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-2/task_2.log,13,13,24,24,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-6-d-2/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-2/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-2/task_3.log,13,13,36,15,,,,,,,,,,pending
