path,category,reason,real_answer_change_count,same_answer_rewrite_count,peek,other_changes
k-5-d-3/task_13.json,REAL_ANSWER_CHANGE,3 node answer(s) changed,3,1,"node 4 REAL: [""Los Angeles County"", ""San Diego County"", ""Orange County""] -> Los Angeles County; San Diego County; Orange County
node 5 REAL: [""Los Angeles County"", ""Orange County"", ""San Diego County""] -> Los Angeles County; Orange County; San Diego County
node 6 REAL: [""Los Angeles County"", ""San Diego County"", ""San Bernardino County""] -> Los Angeles County; San Diego County; San Bernardino County
node 7 SAME (format): 71 -> 71","question wording changed; node fields changed: answer:4, fact:5, limit:3, subquestion:6; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-3/task_14.json,REAL_ANSWER_CHANGE,3 node answer(s) changed,3,1,"node 4 REAL: [""Polk County"", ""Linn County"", ""Scott County""] -> Polk County; Linn County; Scott County
node 5 REAL: [""Polk County"", ""Linn County"", ""Sioux County""] -> Polk County; Linn County; Sioux County
node 6 REAL: [""Linn County"", ""Polk County"", ""Pottawattamie County""] -> Linn County; Polk County; Pottawattamie County
node 7 SAME (format): 7 -> 7","question wording changed; node fields changed: answer:4, fact:5, subquestion:6; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-3/task_15.json,REAL_ANSWER_CHANGE,2 node answer(s) changed,2,1,"node 2 REAL: [""OFFICE OF GOVERNOR"", ""OFFICE OF ATTORNEY GENERAL"", ""JUDICIARY"", ""OFFICE OF STATE AUDITOR"", ""OFFICE OF ADMINISTRATION""] -> [""OFFICE OF ATTORNEY GENERAL"", ""OFFICE OF STATE AUDITOR"", ""OFFICE OF ADMINISTRATION""]
node 3 REAL: [""OFFICE OF STATE AUDITOR"", ""OFFICE OF GOVERNOR"", ""OFFICE OF LIEUTENANT GOVERNOR"", ""OFFICE OF ATTORNEY GENERAL"", ""JUDICIARY""] -> [""OFFICE OF ATTORNEY GENERAL"", ""OFFICE OF STATE AUDITOR""]
node 9 SAME (format): 2705988 -> 2705988","question wording changed; node fields changed: answer:3, fact:4, limit:3, subquestion:7; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-3/task_2.json,REAL_ANSWER_CHANGE,6 node answer(s) changed,6,0,"node 1 REAL: {""BEXAR"": 14728288130.02, ""DALLAS"": 21393532327.19, ""EL PASO"": 5336100417.92, ""FORT BEND"": 6492630042.559999, ""HARRIS"": 28158070491.58, ""HI... -> Travis: $29.37B; Harris: $28.16B; Dallas: $21.39B
node 2 REAL: {""BEXAR"": 7513472495.969999, ""DALLAS"": 10578598198.67, ""EL PASO"": 2697075449.58, ""FORT BEND"": 3170751219.59, ""HARRIS"": 14986103849.57, ""HID... -> Travis: $16.34B; Harris: $14.99B; Dallas: $10.58B
node 3 REAL: {""BEXAR"": 8839835949.14, ""DALLAS"": 12496129391.79, ""EL PASO"": 3075321686.73, ""FORT BEND"": 3451437618.41, ""HARRIS"": 16453460156.29, ""HIDALGO... -> Travis: $16.76B; Harris: $16.45B; Dallas: $12.50B
node 10 REAL: {""ALDINE ISD"": 67.1557142857143, ""ALIEF ISD"": 64.05813953488372, ""CHANNELVIEW ISD"": 59.62384615384615, ""GALENA PARK ISD"": 62.07434782608696... -> Sheldon ISD: 81.47% average ISP
node 11 REAL: {""ALDINE ISD"": 66.54481481481481, ""ALIEF ISD"": 65.68209302325582, ""CHANNELVIEW ISD"": 59.41076923076923, ""GALENA PARK ISD"": 58.66375, ""GOOSE... -> Sheldon ISD: 60.66% average ISP
node 12 REAL: {""ALDINE ISD"": 65.33134146341463, ""ALIEF ISD"": 63.437441860465114, ""CHANNELVIEW ISD"": 64.9, ""GALENA PARK ISD"": 60.13083333333333, ""GOOSE CR... -> Sheldon ISD: 66.11% average ISP","question wording changed; node fields changed: answer:6, fact:6, limit:6, subquestion:13; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-3/task_3.json,REAL_ANSWER_CHANGE,10 node answer(s) changed,10,0,"node 1 REAL: [""Harris"", ""Dallas"", ""Tarrant"", ""Bexar"", ""Hidalgo""] -> Harris: 9,029; Dallas: 5,355; Tarrant: 4,769
node 2 REAL: [""Harris"", ""Dallas"", ""Tarrant"", ""Bexar"", ""Travis""] -> Harris: 7,059; Dallas: 4,540; Tarrant: 4,450
node 3 REAL: [""Harris"", ""Dallas"", ""Tarrant"", ""Bexar"", ""Hidalgo""] -> Harris: 5,210; Dallas: 3,565; Tarrant: 3,252
node 7 REAL: San Antonio is the county seat of Bexar County -> Houston was founded on August 30, 1836
node 8 REAL: Houston was founded on August 30, 1836 -> Dallas was established in 1841
node 9 REAL: Dallas was established in 1841 -> Fort Worth was established in 1849
node 10 REAL: Fort Worth was established in 1849 -> Lake Worth ISD: 65.00% average ISP
node 11 REAL: San Antonio was established in 1718 -> Lake Worth ISD: 65.94% average ISP
node 12 REAL: {""ARLINGTON ISD"": 52.73, ""AZLE ISD"": 40.83, ""BIRDVILLE ISD"": 46.24, ""CASTLEBERRY ISD"": 55.89, ""CROWLEY ISD"": 49.63, ""EVERMAN ISD"": 40.87, ""... -> Lake Worth ISD: 71.65% average ISP
node 13 REAL: {""ARLINGTON ISD"": 51.2, ""AZLE ISD"": 39.74, ""BIRDVILLE ISD"": 43.88, ""CASTLEBERRY ISD"": 52.16, ""CROWLEY ISD"": 47.68, ""EVERMAN ISD"": 66.81, ""F... -> 1916","question wording changed; node fields changed: answer:10, fact:10, limit:2, node_ids/count:1, source:7, subquestion:13; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-3/task_5.json,REAL_ANSWER_CHANGE,1 node answer(s) changed,1,0,"node 3 REAL: {""CORRECTIONS"": 13107, ""SOCIAL SERVICES"": 8932, ""TRANSPORTATION"": 6956} -> CORRECTIONS","node fields changed: answer:1, fact:3, subquestion:7; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-3/task_7.json,REAL_ANSWER_CHANGE,1 node answer(s) changed,1,0,"node 3 REAL: {""UNITED STATES CAPITOL POLICE"": 30, ""UNITED STATES PARK POLICE"": 71, ""US. SECRET SERVICE UNIFORM DIVISION"": 32} -> UNITED STATES PARK POLICE","question wording changed; node fields changed: answer:1, fact:5, subquestion:7; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-4/task_1.json,REAL_ANSWER_CHANGE,5 node answer(s) changed,5,0,"node 1 REAL: {""Erie County"": 82, ""Orange County"": 67, ""Ulster County"": 84, ""Westchester County"": 68} -> [""Ulster County"", ""Erie County"", ""Westchester County"", ""Orange County""]
node 2 REAL: {""Erie County"": 91, ""Nassau County"": 70, ""Oneida County"": 50, ""Onondaga County"": 53, ""Orange County"": 52, ""Suffolk County"": 108, ""Ulster Co... -> [""Suffolk County"", ""Erie County"", ""Nassau County"", ""Westchester County"", ""Onondaga County"", ""Orange County"", ""Ulster County"", ""Oneida Count...
node 3 REAL: {""Albany County"": 148, ""Bronx County"": 158, ""Dutchess County"": 125, ""Erie County"": 244, ""Kings County"": 388, ""Monroe County"": 232, ""Nassau ... -> [""New York County"", ""Nassau County"", ""Suffolk County"", ""Queens County"", ""Kings County"", ""Westchester County"", ""Erie County"", ""Monroe County...
node 4 REAL: {""Albany County"": 20.0, ""Broome County"": 111.8, ""Chautauqua County"": 185.9, ""Chenango County"": 20.0, ""Cortland County"": 20.0, ""Erie County""... -> [""Steuben County"", ""Chautauqua County"", ""Lewis County"", ""Livingston County"", ""Montgomery County"", ""Broome County"", ""Franklin County"", ""Scho...
node 7 REAL: {""Erie County"": 3493, ""Westchester County"": 1520} -> Erie County","node fields changed: answer:5, fact:9, subquestion:9; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-4/task_2.json,REAL_ANSWER_CHANGE,8 node answer(s) changed,8,0,"node 1 REAL: {""AGRICULTURE"": 31813546.32, ""COMMERCE AND INSURANCE"": 2009267.01, ""CONSERVATION"": 68648122.91, ""CORRECTIONS"": 279877976.24, ""ECONOMIC DEVE... -> {""ELEMENTARY AND SECONDARY EDUCATION"": 4893252163.41, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1062578010.95, ""MENTAL HEALTH"": 759892459.14, ""...
node 2 REAL: {""AGRICULTURE"": 37088287.9, ""COMMERCE AND INSURANCE"": 6346960.76, ""CONSERVATION"": 71467088.65, ""CORRECTIONS"": 279260171.22, ""ECONOMIC DEVEL... -> {""ELEMENTARY AND SECONDARY EDUCATION"": 5048553721.08, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1220312581.65, ""MENTAL HEALTH"": 813799778.73, ""...
node 3 REAL: {""AGRICULTURE"": 45903725.15, ""COMMERCE AND INSURANCE"": 6514041.0, ""CONSERVATION"": 68528448.2, ""CORRECTIONS"": 286079463.35, ""ECONOMIC DEVELO... -> {""ELEMENTARY AND SECONDARY EDUCATION"": 5170194688.51, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1291298943.33, ""MENTAL HEALTH"": 877438429.19, ""...
node 4 REAL: {""AGRICULTURE"": 40395382.19, ""COMMERCE AND INSURANCE"": 5910088.04, ""CONSERVATION"": 61908035.44, ""CORRECTIONS"": 268435627.28, ""ECONOMIC DEVE... -> {""ELEMENTARY AND SECONDARY EDUCATION"": 5351561573.54, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1320888790.61, ""MENTAL HEALTH"": 921056914.52, ""...
node 9 REAL: {""Administrative Hearings"": 78.45, ""Animal Care and Control"": 490423.37, ""Aviation"": 13147383.4, ""Board of Election Commissioners"": 447070.... -> {""Fire"": 63941565.36, ""Police"": 101460132.24, ""Water Management"": 23507061.7}
node 10 REAL: {""Animal Care and Control"": 460788.49, ""Aviation"": 10028911.51, ""Board of Election Commissioners"": 337421.14, ""Buildings"": 512654.06, ""City... -> {""Fire"": 43847384.3, ""Police"": 116144553.32, ""Water Management"": 19954056.68}
node 11 REAL: {""Animal Care and Control"": 514031.65, ""Aviation"": 12881495.76, ""Board of Election Commissioners"": 600083.73, ""Buildings"": 553205.3, ""Busin... -> {""Fire"": 50604010.67, ""Police"": 143032724.45, ""Water Management"": 21335912.52}
node 12 REAL: {""Administrative Hearings"": 13472.0, ""Animal Care and Control"": 530063.0, ""Aviation"": 14884756.0, ""Board of Election Commissioners"": 6882.0... -> {""Fire"": 49571354, ""Police"": 156732988, ""Water Management"": 20049910}","node fields changed: answer:8, fact:12, subquestion:12; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-4/task_3.json,REAL_ANSWER_CHANGE,4 node answer(s) changed,4,0,"node 5 REAL: {""Aviation"": 13147383.4, ""Fire"": 63941565.36, ""Police"": 101460132.24, ""Streets and Sanitation"": 15393693.24, ""Water Management"": 23507061.7} -> {""Fire"": 63941565.36, ""Police"": 101460132.24, ""Water Management"": 23507061.7}
node 6 REAL: {""Emergency Management and Communications"": 10945883.57, ""Fire"": 43847384.3, ""Police"": 116144553.32, ""Streets and Sanitation"": 16582331.52,... -> {""Fire"": 43847384.3, ""Police"": 116144553.32, ""Water Management"": 19954056.68}
node 7 REAL: {""Aviation"": 12881495.76, ""Fire"": 50604010.67, ""Police"": 143032724.45, ""Streets and Sanitation"": 13836742.94, ""Water Management"": 21335912.... -> {""Fire"": 50604010.67, ""Police"": 143032724.45, ""Water Management"": 21335912.52}
node 8 REAL: {""Aviation"": 14884756.0, ""Fire"": 49571354.0, ""Police"": 156732988.0, ""Streets and Sanitation"": 10718299.0, ""Water Management"": 20049910.0} -> {""Fire"": 49571354, ""Police"": 156732988, ""Water Management"": 20049910}","node fields changed: answer:4, fact:9, limit:4, subquestion:8; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-4/task_4.json,REAL_ANSWER_CHANGE,4 node answer(s) changed,4,4,"node 5 REAL: {""BEXAR"": 1805014.14, ""COLLIN"": 825207.4400000001, ""DALLAS"": 2835278.75, ""DENTON"": 882025.85, ""EL PASO"": 1551768.98, ""FORT BEND"": 1298515.9... -> {""Cameron"": 392489.51, ""Dallas"": 2835278.75, ""Harris"": 8757796.13, ""Hidalgo"": 1202699.73}
node 6 REAL: {""BELL"": 611323.37, ""BEXAR"": 1419344.89, ""COLLIN"": 832593.43, ""DALLAS"": 2393411.26, ""DENTON"": 839300.91, ""EL PASO"": 1302944.72, ""FORT BEND""... -> {""Cameron"": 330003.06, ""Dallas"": 2393411.26, ""Harris"": 7558597.77, ""Hidalgo"": 971063.56}
node 7 REAL: {""BEXAR"": 1579009, ""CAMERON"": 7620183, ""DALLAS"": 1615421, ""EL PASO"": 1586612, ""HARRIS"": 3543992, ""HIDALGO"": 1661128, ""KAUFMAN"": 355356, ""NU... -> {""Cameron"": 7620183, ""Hidalgo"": 1661128}
node 8 REAL: {""BEXAR"": 1602569, ""BRAZORIA"": 466678, ""CAMERON"": 1076746, ""DALLAS"": 1768090, ""EL PASO"": 1116732, ""FORT BEND"": 443344, ""HARRIS"": 4473140, ""... -> {""Cameron"": 1076746, ""Hidalgo"": 1477805}
node 1 SAME (format): [""HARRIS"", ""HIDALGO"", ""DALLAS"", ""CAMERON"", ""EL PASO""] -> [""Harris"", ""Hidalgo"", ""Dallas"", ""Cameron"", ""El Paso""]
node 2 SAME (format): [""HIDALGO"", ""HARRIS"", ""DALLAS"", ""CAMERON"", ""BEXAR""] -> [""Hidalgo"", ""Harris"", ""Dallas"", ""Cameron"", ""Bexar""]
node 3 SAME (format): [""HIDALGO"", ""HARRIS"", ""DALLAS"", ""CAMERON"", ""BEXAR""] -> [""Hidalgo"", ""Harris"", ""Dallas"", ""Cameron"", ""Bexar""]
node 4 SAME (format): [""HIDALGO"", ""HARRIS"", ""DALLAS"", ""BEXAR"", ""CAMERON""] -> [""Hidalgo"", ""Harris"", ""Dallas"", ""Bexar"", ""Cameron""]","question wording changed; node fields changed: answer:8, fact:10, limit:4, subquestion:10; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-4/task_5.json,REAL_ANSWER_CHANGE,8 node answer(s) changed,8,0,"node 1 REAL: {""BEE"": 602056.1175, ""BEXAR"": 1976511.21, ""CAMERON"": 4343483.48, ""DALLAS"": 1337723.91, ""EL PASO"": 1820860.48, ""HARRIS"": 3679408.0625, ""HIDA... -> {""Atascosa County"": 141083.37, ""Brooks County"": 60454.65, ""Comal County"": 112322.52, ""Victoria County"": 95559.47, ""Willacy County"": 158153....
node 2 REAL: {""BEE"": 570655.59, ""BEXAR"": 2001499.64, ""CAMERON"": 4324920.055, ""DALLAS"": 1544675.66, ""EL PASO"": 2080749.0275, ""HARRIS"": 3708737.04, ""HIDAL... -> {""Atascosa County"": 142115.25, ""Brooks County"": 66250.97, ""Comal County"": 88868.98, ""Victoria County"": 89291.24, ""Willacy County"": 160898.5...
node 3 REAL: {""BEE"": 595756.985, ""BEXAR"": 2011461.89, ""CAMERON"": 4404181.145, ""DALLAS"": 1705207.2, ""EL PASO"": 2320209.535, ""HARRIS"": 3969441.2625, ""HIDA... -> {""Atascosa County"": 139933.33, ""Brooks County"": 78426.43, ""Comal County"": 78748.11, ""Victoria County"": 88676.32, ""Willacy County"": 143725.8...
node 4 REAL: {""ATASCOSA"": 52913.23, ""BROOKS"": 0.0, ""COMAL"": 37371.2, ""VICTORIA"": 40390.435, ""WILLACY"": 5005.3} -> {""Atascosa County"": 52913.23, ""Brooks County"": 0, ""Comal County"": 37371.2, ""Victoria County"": 40390.435, ""Willacy County"": 5005.3}
node 5 REAL: {""Atascosa"": 0, ""Brooks"": 1, ""Comal"": 5, ""Victoria"": 6, ""Willacy"": 2} -> [""Brooks County"", ""Willacy County"", ""Comal County"", ""Victoria County""]
node 6 REAL: {""Atascosa"": 6, ""Brooks"": 1, ""Comal"": 16, ""Victoria"": 11, ""Willacy"": 3} -> [""Willacy County"", ""Comal County"", ""Atascosa County"", ""Victoria County""]
node 7 REAL: {""Comal County, TX"": 19.21235, ""Victoria County, TX"": 19.51998, ""Willacy County, TX"": 10.24776} -> [""Victoria County"", ""Comal County""]
node 8 REAL: {""Comal County, TX"": ""14-15.9"", ""Victoria County, TX"": ""10-11.9"", ""Willacy County, TX"": ""6-7.9""} -> [""Willacy County"", ""Victoria County""]","node fields changed: answer:8, fact:10, limit:3, subquestion:10; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-4/task_7.json,REAL_ANSWER_CHANGE,2 node answer(s) changed,2,5,"node 5 REAL: [""Whitman"", ""Spokane""] -> Whitman and Spokane
node 8 REAL: Pullman -> Pullman is the most populous city in Whitman County (2020 census), located in southeastern Washington within the Palouse region of the Paci...
node 1 SAME (format): [""Blaine School District (Whatcom)"", ""Camas School District (Clark)"", ""Carbonado School District (Pierce)"", ""Chehalis School District (Lewi... -> [""Riverside School District (Spokane)"", ""Index Elementary School District 63 (Snohomish)"", ""Port Townsend School District (Jefferson)"", ""Wo...
node 2 SAME (format): [""Almira School District (Lincoln)"", ""Anacortes School District (Skagit)"", ""Bainbridge Island School District (Kitsap)"", ""Bainbridge Island... -> [""Edmonds School District (Snohomish)"", ""Fife School District (Pierce)"", ""West Valley School District (Spokane) (Spokane)"", ""Bainbridge Isl...
node 3 SAME (format): [""Adna School District (Lewis)"", ""Almira School District (Lincoln)"", ""Anacortes School District (Skagit)"", ""Bainbridge Island School Distri... -> [""Enumclaw School District (King)"", ""Snohomish School District (Snohomish)"", ""Centralia School District (Lewis)"", ""Mercer Island School Dis...
node 4 SAME (format): [""Almira School District (Lincoln)"", ""Anacortes School District (Skagit)"", ""Bainbridge Island School District (Kitsap)"", ""Bellevue School D... -> [""University Place School District (Pierce)"", ""Enumclaw School District (King)"", ""Mercer Island School District (King)"", ""Bainbridge Island...
node 9 SAME (format): 2941 -> 2941","node fields changed: answer:7, fact:9, subquestion:9; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-4/task_8.json,REAL_ANSWER_CHANGE,5 node answer(s) changed,5,2,"node 1 REAL: [""Bexar"", ""Hidalgo"", ""Travis"", ""El Paso"", ""Montgomery"", ""McLennan"", ""Collin"", ""Smith"", ""Galveston"", ""Jefferson""] -> [""Bexar"", ""El Paso"", ""Hidalgo"", ""Montgomery"", ""Travis"", ""McLennan"", ""Collin"", ""Smith"", ""Galveston"", ""Jefferson"", ""Taylor"", ""Nueces"", ""Brazo...
node 4 REAL: [""Tarrant"", ""Dallas"", ""Bexar"", ""Hidalgo"", ""Montgomery"", ""Smith"", ""Jefferson"", ""Collin"", ""McLennan"", ""El Paso""] -> [""Tarrant"", ""Dallas"", ""Bexar"", ""Hidalgo"", ""Montgomery"", ""Smith"", ""Jefferson"", ""Collin"", ""McLennan"", ""El Paso"", ""Johnson""]
node 6 REAL: Montgomery -> [""El Paso"", ""Hidalgo""]
node 7 REAL: El Paso -> El Paso County is in West Texas
node 8 REAL: Edinburg -> Hidalgo County is in South Texas, county seat is Edinburg
node 5 SAME (format): [""Hidalgo"", ""El Paso"", ""Montgomery""] -> [""El Paso"", ""Hidalgo"", ""Montgomery""]
node 9 SAME (rewrite): University of Texas Rio Grande Valley -> University of Texas Rio Grande Valley (UTRGV)","node fields changed: answer:7, fact:9, limit:2, subquestion:10; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-6-d-2/task_1.json,REAL_ANSWER_CHANGE,3 node answer(s) changed,3,0,"node 1 REAL: [""01M450"", ""01M539"", ""02M288"", ""02M296"", ""02M298"", ""02M308"", ""02M411"", ""02M412"", ""02M414"", ""02M416""] -> [""01M450"", ""01M539"", ""02M288"", ""02M296"", ""02M298"", ""02M308"", ""02M411"", ""02M412"", ""02M414"", ""02M416"", ""02M418"", ""02M439"", ""02M475"", ""02M545""...
node 2 REAL: [""01M450"", ""01M539"", ""02M288"", ""02M296"", ""02M298"", ""02M303"", ""02M305"", ""02M308"", ""02M407"", ""02M411""] -> [""01M450"", ""01M539"", ""02M288"", ""02M296"", ""02M298"", ""02M303"", ""02M305"", ""02M308"", ""02M407"", ""02M411"", ""02M412"", ""02M413"", ""02M414"", ""02M416""...
node 3 REAL: 02M475 -> [""02M475""]","question wording changed; node fields changed: answer:3, fact:4, limit:2, subquestion:7; datasets_used changed; reasoning_chain changed; reasoning_hops changed"
k-6-d-2/task_3.json,REAL_ANSWER_CHANGE,1 node answer(s) changed,1,1,"node 1 REAL: [""Erie"", ""Monroe""] -> [""Erie County"", ""Monroe County""]
node 8 SAME (format): 359.8 -> 359.8","question wording changed; node fields changed: answer:2, fact:8, subquestion:8; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-6-d-2/task_4.json,REAL_ANSWER_CHANGE,4 node answer(s) changed,4,0,"node 1 REAL: {""Camden, New Jersey"": 42.2, ""Cleveland, Ohio"": 42.1, ""Dayton, Ohio"": 47.2, ""Detroit, Michigan"": 45.2, ""Flint, Michigan"": 42.7, ""Gary, Indi... -> {""Dayton"": 47.2, ""Detroit"": 45.2, ""Gary"": 46.9}
node 2 REAL: {""Brownsville, Texas"": 44.4, ""Camden, New Jersey"": 44.1, ""Dayton, Ohio"": 43.5, ""Detroit, Michigan"": 47.4, ""Flint, Michigan"": 45.4, ""Gary, I... -> {""Dayton"": 43.5, ""Detroit"": 47.4, ""Gary"": 49.0}
node 7 REAL: 98453962.68 -> {""2017"": ""$98,453,962.68""}
node 8 REAL: 100261931.64 -> {""2018"": ""$100,261,931.64""}","question wording changed; node fields changed: answer:4, fact:8, limit:2, subquestion:8; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-6-d-2/task_5.json,REAL_ANSWER_CHANGE,final answer changed,1,0,final answer: San Francisco Bay -> Pacific Ocean,"question wording changed; node fields changed: fact:6, node_ids/count:1, subquestion:8; datasets_used changed; practical_motivation changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-6-d-3/task_2.json,REAL_ANSWER_CHANGE,1 node answer(s) changed,1,0,"node 6 REAL: {""UNITED STATES CAPITOL POLICE"": 30, ""UNITED STATES PARK POLICE"": 71, ""US. SECRET SERVICE UNIFORM DIVISION"": 32} -> UNITED STATES PARK POLICE","node fields changed: answer:1, fact:3, subquestion:10; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-7-d-4/task_1.json,REAL_ANSWER_CHANGE,4 node answer(s) changed,4,2,"node 1 REAL: {""BEXAR"": 4545, ""DALLAS"": 5355, ""EL PASO"": 1261, ""HARRIS"": 9029, ""HIDALGO"": 1861, ""MCLENNAN"": 1002, ""MONTGOMERY"": 1315, ""SMITH"": 954, ""TARR... -> {""Bexar"": 4545, ""Dallas"": 5355, ""Harris"": 9029, ""Hidalgo"": 1861, ""Tarrant"": 4769}
node 2 REAL: {""BEXAR"": 3917, ""DALLAS"": 4540, ""EL PASO"": 1121, ""HARRIS"": 7059, ""HIDALGO"": 1572, ""MCLENNAN"": 994, ""MONTGOMERY"": 1250, ""SMITH"": 897, ""TARRA... -> {""Bexar"": 3917, ""Dallas"": 4540, ""Harris"": 7059, ""Hidalgo"": 1572, ""Tarrant"": 4450}
node 3 REAL: {""BEXAR"": 3236, ""DALLAS"": 3565, ""EL PASO"": 967, ""HARRIS"": 5210, ""HIDALGO"": 1147, ""MCLENNAN"": 726, ""MONTGOMERY"": 797, ""SMITH"": 763, ""TARRANT... -> {""Bexar"": 3236, ""Dallas"": 3565, ""Harris"": 5210, ""Hidalgo"": 1147, ""Tarrant"": 3252}
node 4 REAL: {""BEXAR"": 2918, ""DALLAS"": 3557, ""EL PASO"": 834, ""HARRIS"": 4988, ""HIDALGO"": 1015, ""JEFFERSON"": 714, ""MONTGOMERY"": 874, ""SMITH"": 783, ""TARRAN... -> {""Bexar"": 2918, ""Dallas"": 3557, ""Harris"": 4988, ""Hidalgo"": 1015, ""Tarrant"": 3231}
node 10 SAME (format): 82 -> 82
node 11 SAME (format): 898 -> 898","question wording changed; node fields changed: answer:6, fact:11, limit:4, subquestion:11; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-4-d-4/task_14.json,STRUCTURAL_ONLY,file exists only in tasks_mini copy,,,"copy question: Across years 2015-16 to 2018-19, which Texas county is consistently in the top five for total lunch serves in Seamless Summer Option program? Among those counties, identify the two with the largest percentage decreases ...",
k-5-d-2/task_11.json,STRUCTURAL_ONLY,file exists only in tasks_mini,,,"tasks_mini question: Find the New York counties (excluding NYC boroughs) satisfying both criteria: (1) average ratio of being sent back to jail between 38% and 40% in 2018-2019 in New York, and (2) average motor vehicle crashes above 15,000...",
k-4-d-2/task_15.json,SAME_ANSWER_REWRITE,2 node answer(s) rewrite/format only,0,2,"node 2 SAME (rewrite): Whitman County borders Idaho and had a 2020 population of 47,973, so it meets both criteria. -> Whitman County: borders Idaho (YES, per adjacent counties list), population 47,973 (YES, under 300,000) → MEETS BOTH CRITERIA
node 3 SAME (rewrite): Spokane County borders Idaho, but its 2020 population was 539,339, so it does not meet both criteria. -> Spokane County: borders Idaho (YES, per adjacent counties list), population 539,339 (NO, exceeds 300,000) → DOES NOT MEET BOTH CRITERIA","question wording changed; node fields changed: answer:2, fact:5, subquestion:4; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-4-d-2/task_3.json,SAME_ANSWER_REWRITE,2 node answer(s) rewrite/format only,0,2,"node 5 SAME (format): 7871 -> 7871
node 6 SAME (format): 8701 -> 8701","question wording changed; node fields changed: answer:2, fact:6, subquestion:5; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-4-d-4/task_10.json,SAME_ANSWER_REWRITE,4 node answer(s) rewrite/format only,0,4,"node 6 SAME (format): 130 -> 130
node 7 SAME (format): 19 -> 19
node 8 SAME (format): 12 -> 12
node 9 SAME (format): 14 -> 14","question wording changed; node fields changed: answer:4, fact:4, subquestion:9; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-4-d-4/task_11.json,SAME_ANSWER_REWRITE,4 node answer(s) rewrite/format only,0,4,"node 6 SAME (format): 288 -> 288
node 7 SAME (format): 91 -> 91
node 8 SAME (format): 81 -> 81
node 9 SAME (format): 16 -> 16","question wording changed; node fields changed: answer:4, fact:4, subquestion:9; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-4-d-5/task_5.json,SAME_ANSWER_REWRITE,1 node answer(s) rewrite/format only,0,1,"node 6 SAME (format): [""Tarrant"", ""Travis""] -> [""TRAVIS"", ""TARRANT""]","question wording changed; node fields changed: answer:1, fact:10, subquestion:10; datasets_used changed; practical_motivation changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-1/task_2.json,SAME_ANSWER_REWRITE,2 node answer(s) rewrite/format only,0,2,"node 3 SAME (format): 4 -> 4
node 5 SAME (format): 52 -> 52","question wording changed; node fields changed: answer:2, fact:5, subquestion:4; datasets_used changed; reasoning_chain changed; reasoning_hops changed"
k-5-d-2/task_2.json,SAME_ANSWER_REWRITE,2 node answer(s) rewrite/format only,0,2,"node 5 SAME (format): 82 -> 82
node 6 SAME (format): 898 -> 898","node fields changed: answer:2, fact:4, subquestion:6; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
k-5-d-3/task_9.json,SAME_ANSWER_REWRITE,1 node answer(s) rewrite/format only,0,1,node 11 SAME (format): 4 -> 4,"question wording changed; node fields changed: answer:1, fact:11, limit:9, subquestion:11; datasets_used changed; reasoning_chain changed; reasoning_hops changed; verdict changed"
