path,category,reason,final_answer_changed,node_answer_changed,substantive_fact_changed,node_subquestion_changed,question_changed,dataset_order_only,peek
k-4-d-4/task_9.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,False,False,"node 1 subquestion: Which Washington counties had district-level All Grades Low-Income enrollment percentage between 32% and 40% ... -> Which Washington counties had Low-Income student enrollment percentage between 32-40% in every school year fr...
node 6 fact diff:
@@ -1 +1 @@
-The population was 2,269,675 in the 2020 census, making it the most populous county in Washington
+According to the Wikipedia article for King County, Washington, 'The population was 2,269,675 in the 2020 census, making it the most populous county in Washington.'
node 7 fact diff:
@@ -1 +1 @@
-As of the 2020 census, its population was 275,611.
+According to the Wikipedia article for Kitsap County, Washington, 'As of the 2020 census, its population was 275,611.'"
k-4-d-5/task_1.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: I'm researching upstate New York counties (excluding New York City and the Adirondack/Catskill preserves) tha... -> I'm researching upstate New York counties (excluding New York City and the Adirondack/Catskill preserves) tha...
node 2 subquestion: For each non-NYC New York county, how many farmers markets are listed in this dataset? Keep the counties with... -> Which Non-NYC NY counties have at least 6 farmers markets?
node 1 answer: [""Jefferson"", ""St. Lawrence"", ""Cayuga"", ""Otsego"", ""Suffolk"", ""Tompkin... -> [""Jefferson County"", ""St. Lawrence County"", ""Tompkins County"", ""Suffo...
node 2 answer: [""Monroe"", ""Erie"", ""Nassau"", ""Westchester"", ""Niagara"", ""Sullivan"", ""C... -> [""Monroe County"", ""Erie County"", ""Nassau County"", ""Westchester County...
node 2 limit: 10 -> 
node 1 fact diff:
@@ -1 +1,2 @@
+import os
@@ -6,7 +7,15 @@
-source = ""datagov/campgrounds-by-county-outside-adirondack-catskill-forest-preserve/files/rows.txt""
+source = 'datagov/campgrounds-by-county-outside-adirondack-catskill-forest-preserve/files/rows.txt'
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source
+if os.path.exists(local_path):
+    csv_path = local_path
node 2 fact diff:
@@ -1 +1,2 @@
+import os
@@ -6,16 +7,18 @@
-source = ""datagov/farmers-markets-in-new-york-state/files/rows.txt""
+source = 'datagov/farmers-markets-in-new-york-state/files/rows.txt'
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source
+if os.path.exists(local_path):
+    csv_path = local_path"
k-4-d-5/task_2.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Among NYC municipal candidates who had total campaign spending between $103,000 and $251,000 in each of the f... -> Among NYC municipal candidates who filed campaign expenditures in all five election cycles (2001, 2003, 2005,...
node 1 subquestion: Which candidates had total campaign spendings between $103,000 and $251,000 in the 2001 election cycle? -> Which NYC municipal candidates filed campaign expenditures between $103,000 and $251,000 in the 2001 election...
node 1 answer: [""Salvatore Albanese"", ""Anthony Andrews, Jr."", ""JoAnn Ariola"", ""Paul ... -> [""Domenic Recchia"", ""Leroy Comrie"", ""103 others""]
node 1 limit: 10 -> 
node 2 answer: [""Joseph Addabbo"", ""Tony Avella"", ""Maria Baez"", ""Ismael Betancourt Jr... -> [""Domenic Recchia"", ""Leroy Comrie"", ""45 others""]
node 1 fact diff:
@@ -1 +1,2 @@
+import os
@@ -6,14 +7,25 @@
-source = ""datagov/2001-campaign-expenditures/files/rows.txt""
+source = 'datagov/2001-campaign-expenditures/files/rows.txt'
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source
+if os.path.exists(local_path):
+    csv_path = local_path
node 2 fact diff:
@@ -1 +1,2 @@
+import os
@@ -6,14 +7,25 @@
-source = ""datagov/2003-campaign-expenditures/files/rows.txt""
+source = 'datagov/2003-campaign-expenditures/files/rows.txt'
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source
+if os.path.exists(local_path):
+    csv_path = local_path"
k-4-d-5/task_3.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Among drugs with 5 to 10 million total annual Medicaid prescriptions across U.S. states, identify the one wit... -> Among drugs with 5 to 10 million total annual prescriptions in the US, identify the one with the highest aver...
node 1 subquestion: Which drugs had between 5,000,000 and 10,000,000 total Medicaid prescriptions across U.S. states in 2018, and... -> What were the total prescriptions for drugs with between 5 and 10 million prescriptions across all US states ...
node 1 answer: {""ACETAMINOP"": 7414105, ""ALPRAZOLAM"": 9133057, ""AMITRIPTYL"": 5232115,... -> {""ACETAMINOP"": 7414105, ""ALPRAZOLAM"": 9133057, ""AMITRIPTYL"": 5232115,...
node 1 limit: 10 -> 
node 2 answer: {""ALPRAZOLAM"": 7934584, ""AMITRIPTYL"": 5072673, ""ARIPIPRAZO"": 6707069,... -> {""ALPRAZOLAM"": 7934584, ""AMITRIPTYL"": 5072673, ""ARIPIPRAZO"": 6707069,...
node 1 fact diff:
@@ -1 +1,3 @@
+import os
+import io
@@ -5,8 +7,17 @@
-source = ""datagov/state-drug-utilization-data-2018-b2fe5/files/StateDrugUtilizationData2018.txt""
+source = 'datagov/state-drug-utilization-data-2018-b2fe5/files/StateDrugUtilizationData2018.txt'
-body = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)[""Body""]
+local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source
+
+if os.path.exists(local_path):
node 2 fact diff:
@@ -1 +1,3 @@
+import os
+import io
@@ -5,8 +7,17 @@
-source = ""datagov/state-drug-utilization-data-2019/files/StateDrugUtilizationData2019.txt""
+source = 'datagov/state-drug-utilization-data-2019/files/StateDrugUtilizationData2019.txt'
-body = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)[""Body""]
+local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source
+
+if os.path.exists(local_path):"
k-4-d-5/task_4.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: I am looking for Texas counties that consistently ranked in the top five for child care center sites particip... -> I am looking for a major Texas county that consistently ranked in the top five for childcare centers particip...
node 1 subquestion: What is the number of child care center sites in each Texas county participating in the federal meal-reimburs... -> How many CACFP childcare center sites did each Texas county have in 2018-2019? (Filter: ProgramYear == '2018-...
node 1 answer: {""BEXAR"": 622, ""CAMERON"": 455, ""DALLAS"": 1207, ""EL PASO"": 459, ""FORT ... -> {""BEXAR"": 622, ""DALLAS"": 1207, ""HARRIS"": 1781, ""HIDALGO"": 878, ""OTHER...
node 1 limit: 10 -> 
node 2 answer: {""BEXAR"": 888, ""CAMERON"": 592, ""DALLAS"": 1435, ""EL PASO"": 524, ""HARRI... -> {""BEXAR"": 888, ""CAMERON"": 592, ""DALLAS"": 1435, ""HARRIS"": 2179, ""HIDAL...
node 1 fact diff:
@@ -1 +1,2 @@
+import os
@@ -6,13 +7,18 @@
-source = ""datagov/child-and-adult-care-food-programs-cacfp-centers-site-level-contact-and-program-parti-2018/files/rows.txt""
+source = 'datagov/child-and-adult-care-food-programs-cacfp-centers-site-level-contact-and-program-parti-2018/files/rows.txt'
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-result = (
-    df.loc[df[""ProgramYear""] == ""2018-2019""]
-      .groupby(""SiteCounty"", dropna=False)
node 2 fact diff:
@@ -1 +1,2 @@
+import os
@@ -6,13 +7,18 @@
-source = ""datagov/child-and-adult-care-food-programs-cacfp-centers-site-level-contact-and-program-parti-2019/files/rows.txt""
+source = 'datagov/child-and-adult-care-food-programs-cacfp-centers-site-level-contact-and-program-parti-2019/files/rows.txt'
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-result = (
-    df.loc[df[""ProgramYear""] == ""2019-2020""]
-      .groupby(""SiteCounty"", dropna=False)"
k-4-d-5/task_5.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Identify the two Texas counties that are in the top 5 in the number of home-based day care sites participatin... -> Identify the two Texas counties that are in the top 5 in the number of home-based daycares from 2018-2022, wh...
node 1 subquestion: What is the number of home-based day care sites in each Texas county participating in the federal meal-reimbu... -> How many CACFP day care homes were in each Texas county in 2018-2019? (Filter: ProgramYear == '2018-2019'; co...
node 6 answer: [""Tarrant"", ""Travis""] -> [""TRAVIS"", ""TARRANT""]
node 1 fact diff:
@@ -1 +1,2 @@
+import os
@@ -5,11 +6,18 @@
-source = ""datagov/child-and-adult-care-food-programs-cacfp-day-care-homes-site-level-contact-and-progra-2018/files/rows.txt""
+
+source = 'datagov/child-and-adult-care-food-programs-cacfp-day-care-homes-site-level-contact-and-progra-2018/files/rows.txt'
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-answer = (
-    df.loc[df[""ProgramYear""].astype(str) == ""2018-2019"", ""CECounty""]
node 2 fact diff:
@@ -1 +1,2 @@
+import os
@@ -5,11 +6,18 @@
-source = ""datagov/child-and-adult-care-food-programs-cacfp-day-care-homes-site-level-contact-and-progra-2019/files/rows.txt""
+
+source = 'datagov/child-and-adult-care-food-programs-cacfp-day-care-homes-site-level-contact-and-progra-2019/files/rows.txt'
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-answer = (
-    df.loc[df[""ProgramYear""].astype(str) == ""2019-2020"", ""CECounty""]"
k-5-d-1/task_1.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,True,False,"question: I'm analyzing 2020 crime statistics for the LAPD division that serves neighborhoods including Echo Park and S... -> I'm analyzing 2020 crime statistics for the LAPD's Rampart Division. What was the most frequent crime reporte...
node 1 subquestion: Which LAPD area name serves neighborhoods including Echo Park and Silver Lake? -> What LAPD area name corresponds to the Rampart Division?
node 1 source: wikipedia/LAPD_Rampart_Division/content.txt -> wikipedia/Rampart_Division/content.txt
node 1 fact diff:
@@ -1 +1 @@
-The LAPD Rampart area/division serves neighborhoods including Echo Park and Silver Lake.
+The LAPD Rampart Division corresponds to the LAPD area name Rampart.
node 2 fact diff:
@@ -1 +1,2 @@
+import os
@@ -6,8 +7,17 @@
-source = ""datagov/lapd-ripa-ab-953-stop-incident-details-from-7-1-2018-to-present/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+source = 'datagov/lapd-ripa-ab-953-stop-incident-details-from-7-1-2018-to-present/files/rows.txt'
+bucket = 'lakeqa-yc4103-datalake'
+local_path = source if os.path.exists(source) else '/tmp/k123_data_cache/' + source"
k-5-d-1/task_2.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: I'm analyzing police activity in the capital of Texas. For 2023, I need to know which patrol sector had the h... -> I'm analyzing police activity in Austin, Texas. For 2023, I need to know which patrol sector had the highest ...
node 2 subquestion: For 2023 <hop 1 answer> police dispatch incidents, which sector has the most incidents? -> In 2023 CAD incidents in <node_1 answer>, which sector has the most incidents?
node 3 answer: 4 -> 4
node 5 answer: 52 -> 52
node 1 fact diff:
@@ -1 +1 @@
-Austin is the capital city of the U.S. state of Texas.
+Austin is the capital of Texas.
node 2 fact diff:
@@ -1 +1,2 @@
+import os
@@ -6,16 +7,20 @@
-source = ""datagov/apd-computer-aided-dispatch-incidents/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+source = 'datagov/apd-computer-aided-dispatch-incidents/files/rows.txt'
+bucket = 'lakeqa-yc4103-datalake'
+local_path = source if os.path.exists(source) else '/tmp/k123_data_cache/' + source"
k-5-d-1/task_3.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,False,False,"node 1 subquestion: Which Washington, D.C. ward contains Adams Morgan? -> Adams Morgan is part of which ward of Washington, D.C.?
node 2 fact diff:
@@ -1,2 +1,5 @@
+import os
+import io
+from collections import Counter
@@ -4,15 +7,22 @@
-from collections import Counter
-source = ""datagov/crime-incidents-in-2017/files/data.txt""
-bucket = ""lakeqa-yc4103-datalake""
-body = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)[""Body""].read()
-payload = json.loads(body)
node 3 fact diff:
@@ -1,2 +1,5 @@
+import os
+import io
+from collections import Counter
@@ -4,15 +7,22 @@
-from collections import Counter
-source = ""datagov/crime-incidents-in-2018/files/data.txt""
-bucket = ""lakeqa-yc4103-datalake""
-body = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)[""Body""].read()
-payload = json.loads(body)"
k-5-d-1/task_4.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,True,False,"question: I'm analyzing crime patterns in the largest-area borough in NYC. First, identify the precinct that received t... -> I'm analyzing crime patterns in Queens. First, identify the precinct that received the most complaints in 202...
node 1 subquestion: Which borough of New York City is the largest by area? -> Which borough of New York City is Queens?
node 1 fact diff:
@@ -1 +1 @@
-Queens is the largest by area of the five boroughs of New York City, coextensive with Queens County, in the U.S. state of New York.
+Queens is a borough of New York City.
node 2 fact diff:
@@ -1 +1,2 @@
+import os
@@ -6,18 +7,24 @@
-source = ""datagov/nypd-complaint-data-historic/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+source = 'datagov/nypd-complaint-data-historic/files/rows.txt'
+bucket = 'lakeqa-yc4103-datalake'
+local_path = source if os.path.exists(source) else '/tmp/k123_data_cache/' + source"
k-5-d-2/task_1.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,True,False,"question: Find the Texas counties that appear in both of these groups: (1) counties with at least 10% of residents ages... -> Find the Texas counties appear in both of these groups: (1) counties with at least 10% adult with disability ...
node 1 subquestion: Which Texas counties had at least 10% adult disabled population and at least 23% elderly population in 2023? -> Which Texas counties had at least 10% adult disabled population and at least 23% elderly population in FY2023?
node 5 fact diff:
@@ -1 +1 @@
-The Regulators would go through three different leaders, all but one being killed. Although Billy the Kid would achieve fame as a member of the Regulators, he never led them. Their first leader was Richard ""Dick"" Brewer, killed later by Buckshot Roberts and replaced by Frank McNab, who was killed by members of the Seven Rivers Warriors. McNab was replaced by the Regulators final leader, Doc Scurlock.
+The Lincoln County Regulators had three leaders: Richard ""Dick"" Brewer (first), Frank McNab (second), and Doc Scurlock (third and final).
node 6 fact diff:
@@ -1,3 +1 @@
-He was born in Tallapoosa County, Alabama, January 11, 1849, the sixth of 11 children born to Priestly Norman Scurlock (July 3, 1806 – June 22, 1876) and Esther Ann Brown (May 19, 1819 – June 1, 1903). Josiah was said to have studied medicine in New Orleans, thus receiving his nickname ""Doc"".
-
-Doc Scurlock died at age 80 from a heart attack in Eastland, Texas. He is interred in Eastland City Cemetery, along with his wife and other family members.
+Doc Scurlock died in Eastland, Texas. He was born in Tallapoosa County, Alabama."
k-5-d-2/task_10.json,BIG,final answer changed: 1653 -> 1724; one or more node answers changed; one or more node facts have substantive logic changes,True,True,True,True,True,False,"question: Find the New York counties, excluding NYC boroughs, satisfying both criteria: (1) an average rate of being se... -> Find the California cities satisfying both criteria: (1) teeth loss rate above 19% in 2016 reported by the ce...
node 1 subquestion: What were the 2018 rates of being sent back to prison or jail for New York counties excluding NYC boroughs? -> Which California cities had teeth loss crude prevalence (TEETHLOST_CrudePrev) above 19% in the 2016 CDC 500 C...
node 1 answer: {""ALBANY"": ""43.0%"", ""ALLEGANY"": ""47.2%"", ""BROOME"": ""46.0%"", ""CATTARAU... -> [""Compton"", ""San Bernardino""]
node 1 source: datagov/recidivism-beginning-2008/files/rows.txt -> datagov/500-cities-city-level-data-gis-friendly-format-2016-release/f...
node 1 limit: 10 -> 
node 1 fact diff:
@@ -5,4 +5,3 @@
-
-source = ""datagov/recidivism-beginning-2008/files/rows.txt""
+source = ""datagov/500-cities-city-level-data-gis-friendly-format-2016-release/files/rows.txt""
@@ -10,12 +9,6 @@
-
-exclude_counties = {""BRONX"", ""KINGS"", ""NEW YORK"", ""QUEENS"", ""RICHMOND"", ""UNKNOWN""}
-returned_statuses = {""Returned Parole Violation"", ""New Felony Offense""}
-
-    df[df[""Release Year""] == 2018]
node 2 fact diff:
@@ -5,4 +5,3 @@
-
-source = ""datagov/recidivism-beginning-2008/files/rows.txt""
+source = ""datagov/500-cities-city-level-data-gis-friendly-format-2017-release/files/rows.txt""
@@ -10,12 +9,7 @@
-
-exclude_counties = {""BRONX"", ""KINGS"", ""NEW YORK"", ""QUEENS"", ""RICHMOND"", ""UNKNOWN""}
-returned_statuses = {""Returned Parole Violation"", ""New Felony Offense""}
-
-answer = ("
k-5-d-2/task_11.json,BIG,file exists only in tasks_mini,False,False,False,False,False,False,
k-5-d-2/task_2.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,False,False,"node 1 subquestion: Which five-time NBA champion team is based in San Antonio? -> What five-time NBA champion team is based in San Antonio?
node 5 answer: 82 -> 82
node 6 answer: 898 -> 898
node 1 fact diff:
@@ -1 +1 @@
-is home to the five-time NBA champion San Antonio Spurs.
+According to the Wikipedia article for San Antonio, 'San Antonio is also home to the five-time NBA champion San Antonio Spurs.'
node 2 fact diff:
@@ -1 +1 @@
-In the NBA Finals, they faced the New York Knicks, who had made history by becoming the first eighth seed to ever make the NBA Finals.
+According to the Wikipedia article for San Antonio Spurs. For their first championship in 1999, the article states they 'defeated the New York Knicks' in the NBA Finals."
k-5-d-2/task_3.json,BIG,"final answer changed: Pittsburgh, Pennsylvania -> Gulf of Mexico; one or more node answers changed; one or more node facts have substantive logic changes",True,True,True,True,True,False,"question: What US city had the highest average age-adjusted adult obesity rate in 2016 and 2018? Then, who founded a co... -> Among Harris, Hidalgo, Dallas, and Cameron counties in Texas, which two saw the largest percentage decrease i...
node 1 subquestion: What are the top-ranked US cities in the 2016 release by age-adjusted adult obesity prevalence, while preserv... -> Among {Harris, Hidalgo, Dallas, Cameron}, which counties had the largest percentage decrease in day care home...
node id/count changed
node 1 answer: {""Dayton"": 47.2, ""Detroit"": 45.2, ""Gary"": 46.9} -> {""Cameron"": 392489.51, ""Dallas"": 2835278.75, ""Harris"": 8757796.13, ""H...
node 1 source: datagov/500-cities-local-data-for-better-health-2016-release/files/ro... -> datagov/child-and-adult-care-food-programs-cacfp-day-care-homes-meal-...
node 1 fact diff:
@@ -4,21 +4,13 @@
-from botocore.config import Config
+from botocore.client import Config
-source = ""datagov/500-cities-local-data-for-better-health-2016-release/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-
-city_obesity = (
node 2 fact diff:
@@ -4,21 +4,13 @@
-from botocore.config import Config
+from botocore.client import Config
-source = ""datagov/500-cities-local-data-for-better-health-2018-release/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-
-city_obesity = ("
k-5-d-2/task_4.json,BIG,"final answer changed: San Antonio Bay -> Pittsburgh, Pennsylvania; one or more node answers changed; one or more node facts have substantive logic changes",True,True,True,True,True,False,"question: Among Brooks, Willacy, Comal, Atascosa, and Victoria counties in Texas, keep those with at least one abuse/ne... -> What US city had the highest average age-adjusted adult obesity rate in 2016 and 2018? Then, who founded a co...
node 1 subquestion: Among Brooks, Willacy, Comal, Atascosa, and Victoria counties, which had at least 1 abuse/neglect-related chi... -> What is the US city with the highest average age-adjusted adult obesity rate (2016-2018)? (Filter for this no...
node id/count changed
node 1 answer: [""Victoria"", ""Comal"", ""Willacy"", ""Brooks""] -> {""Dayton"": 47.2, ""Detroit"": 45.2, ""Gary"": 46.9}
node 1 source: datagov/ocs-1-1-abuse-neglect-related-texas-child-fatalities-fy2013-f... -> datagov/500-cities-local-data-for-better-health-2016-release/files/ro...
node 1 fact diff:
@@ -5,3 +5,4 @@
-source = ""datagov/ocs-1-1-abuse-neglect-related-texas-child-fatalities-fy2013-fy2022/files/rows.txt""
+
+source = ""datagov/500-cities-local-data-for-better-health-2016-release/files/rows.txt""
@@ -10,10 +11,14 @@
-target_counties = [""Brooks"", ""Willacy"", ""Comal"", ""Atascosa"", ""Victoria""]
-
-county_totals = (
-    df[df[""Fiscal Year""].between(2018, 2022) & df[""County""].isin(target_counties)]
-    .groupby(""County"", as_index=False)[""Abuse Neglect Fatalities""].sum()
node 2 fact diff:
@@ -5,3 +5,4 @@
-source = ""datagov/ocs-1-2-non-abuse-neglect-related-texas-child-fatality-investigations-fy2013-fy2022/files/rows.txt""
+
+source = ""datagov/500-cities-local-data-for-better-health-2018-release/files/rows.txt""
@@ -10,10 +11,14 @@
-target_counties = [""Brooks"", ""Willacy"", ""Comal"", ""Atascosa"", ""Victoria""]
-
-county_totals = (
-    df[df[""Fiscal Year""].between(2018, 2022) & df[""County""].isin(target_counties)]
-    .groupby(""County"", as_index=False)[""Non-Abuse/Neglect Fatalities Investigated""].sum()"
k-5-d-2/task_5.json,BIG,final answer changed: 1735 -> San Antonio Bay; one or more node answers changed; one or more node facts have substantive logic changes,True,True,True,True,True,False,"question: Among DC wards 7 and 8, identify which ward had the higher average 311 service requests from 2019 through 202... -> Among Brooks, Willacy, Comal, Atascosa, and Victoria counties in Texas, keep those with at least one abuse/ne...
node 1 subquestion: For 2019, how many 311 service requests were recorded in Ward 7 and Ward 8? -> Among Brooks, Willacy, Comal, Atascosa, and Victoria counties, which had at least 1 abuse/neglect-related chi...
node id/count changed
node 1 answer: [""Ward 7 (42,226)"", ""Ward 8 (34,959)""] -> [""Brooks County"", ""Willacy County"", ""Comal County"", ""Victoria County""]
node 1 source: datagov/311-city-service-requests-in-2019/files/data.txt -> datagov/ocs-1-1-abuse-neglect-related-texas-child-fatalities-fy2013-f...
node 1 fact diff:
@@ -1,3 +1,2 @@
-import json
@@ -6,16 +5,15 @@
-source = ""datagov/311-city-service-requests-in-2019/files/data.txt""
+source = ""datagov/ocs-1-1-abuse-neglect-related-texas-child-fatalities-fy2013-fy2022/files/rows.txt""
-data = json.load(io.TextIOWrapper(obj[""Body""], encoding=""utf-8""))
-df = pd.json_normalize(data[""features""])
-ward_col = ""properties.WARD""
-result = (
-    df[df[ward_col].isin([""7"", ""8"", 7, 8])]
node 2 fact diff:
@@ -1,3 +1,2 @@
-import json
@@ -6,16 +5,15 @@
-source = ""datagov/311-city-service-requests-in-2020/files/data.txt""
+source = ""datagov/ocs-1-2-non-abuse-neglect-related-texas-child-fatality-investigations-fy2013-fy2022/files/rows.txt""
-data = json.load(io.TextIOWrapper(obj[""Body""], encoding=""utf-8""))
-df = pd.json_normalize(data[""features""])
-ward_col = ""properties.WARD""
-result = (
-    df[df[ward_col].isin([""7"", ""8"", 7, 8])]"
k-5-d-2/task_6.json,BIG,final answer changed: 99357947 -> 1735; one or more node answers changed; one or more node facts have substantive logic changes,True,True,True,True,True,False,"question: Gary, Indiana was founded by a corporation created by J. P. Morgan when he merged Federal Steel and National ... -> Among DC wards 7 and 8, identify which ward had the higher average 311 service requests from 2019 through 202...
node 1 subquestion: What corporation founded Gary, Indiana? -> Between DC wards 7 and 8, which had higher average 311 service requests (2019-2020)? (Filter for this node: W...
node id/count changed
node 1 answer: U.S. Steel Corporation -> [""Ward 7 (42,226)"", ""Ward 8 (34,959)""]
node 1 source: wikipedia/Gary,_Indiana/content.txt -> datagov/311-city-service-requests-in-2019/files/data.txt
node 1 fact diff:
@@ -1 +1,17 @@
-Gary, Indiana was founded in 1906 by the U.S. Steel corporation as the home for its new plant, Gary Works.
+import json
+import pandas as pd
+import boto3
+from botocore import UNSIGNED
+from botocore.config import Config
+
+source = ""datagov/crime-incidents-in-2019/files/data.txt""
node 2 fact diff:
@@ -1 +1,17 @@
-In 1901, J. P. Morgan created U.S. Steel by merging Carnegie Steel, Federal Steel, and National Steel.
+import json
+import pandas as pd
+import boto3
+from botocore import UNSIGNED
+from botocore.config import Config
+
+source = ""datagov/crime-incidents-in-2020/files/data.txt"""
k-5-d-2/task_7.json,BIG,final answer changed: Elihu Yale -> 99357947; one or more node answers changed; one or more node facts have substantive logic changes,True,True,True,True,True,False,"question: Find the Connecticut counties that satisfy both criteria: (1) more than 200 accidental overdose deaths in 202... -> Gary, Indiana was founded by a corporation created by J. P. Morgan when he merged Federal Steel and National ...
node 1 subquestion: Which Connecticut counties had more than 200 accidental overdose deaths in 2020, and what were those totals? -> What corporation founded Gary, Indiana?
node id/count changed
node 1 answer: {""Fairfield County"": 208, ""Hartford County"": 335, ""New Haven County"":... -> U.S. Steel Corporation
node 1 source: datagov/accidental-drug-related-deaths-2012-2018/files/rows.txt -> wikipedia/Gary,_Indiana/content.txt
node 1 fact diff:
@@ -1,24 +1 @@
-import io
-import pandas as pd
-import boto3
-from botocore import UNSIGNED
-from botocore.config import Config
-
-source = ""datagov/accidental-drug-related-deaths-2012-2018/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
node 2 fact diff:
@@ -1,13 +1 @@
-import io
-import pandas as pd
-import boto3
-from botocore import UNSIGNED
-from botocore.config import Config
-
-source = ""datagov/connecticut-covid-19-community-levels-by-county-as-originally-posted/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake"""
